Date,reported_I,incidence_conbined_intervention_I,incidence_conbined_intervention_I_up,incidence_conbined_intervention_I_down,incidence_simulation_I,incidence_simulation_I_up,incidence_simulation_I_down,simulation_I,simulation_I_up,simulation_I_down
2020-06-04,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2020-06-05,3,1.5,1.5,1.5,1.5,1.5,1.5,3.5,3.5,3.5
2020-06-06,5,10.758841670363136,14.09241727703036,8.681335994490727,10.758841670363136,14.09241727703036,8.681335994490727,14.258841670363136,17.592417277030357,12.181335994490729
2020-06-07,15,10.607953204615821,11.508567803009345,9.399506799484909,10.607953204615821,11.508567803009345,9.399506799484909,24.8663403831015,29.121681397164128,21.59005024488388
2020-06-08,25,8.885943727414013,9.713215690064542,8.462802002991925,8.885943727414013,9.713215690064542,8.462802002991925,33.791687430917605,38.607816745409245,30.06098749547307
2020-06-09,40,10.285772467694962,11.842621974426285,9.332506507098389,10.638903936221919,12.294044383721783,9.584122614804276,44.43772771683503,50.87365436223395,39.656768010399006
2020-06-10,55,13.932527642114781,16.235662684020454,12.082331764834128,15.198131459588017,17.879010486732458,13.060767489957888,59.6793348009451,68.34688301811207,52.77926252803231
2020-06-11,67,18.076880571194067,20.92344065123893,15.558395635879766,21.00409024450169,24.55789193064559,17.880406966120034,80.72753450309517,92.526742631023,70.8124068469348
2020-06-12,98,21.809312216270428,25.00248465429516,18.849986183404237,26.875711307924604,31.187572571099157,22.905657941146032,107.65200552419999,123.24575080491432,93.97150117337907
2020-06-13,134,25.546472513968514,29.25808274594345,22.104382619513228,33.98565618981098,39.7459725557218,28.789996488494523,141.62271342551176,162.6507820014511,122.97692380692666
2020-06-14,165,25.94030070019783,29.311752385097993,22.67200330876267,39.607156766882625,46.58235706725899,33.250714161684996,181.2888876811307,208.74050162224853,156.68084472079022
2020-06-15,180,23.716331302591872,26.433627335653327,21.04124047333894,44.48064982925105,52.729690017633445,36.94563397171441,225.80279508284247,260.938477233645,194.0024859823836
2020-06-16,201,22.313287427290724,24.919229356055013,19.846861394341207,54.20490611912166,65.71120455366788,43.98288296111213,279.99511266350606,325.8690694155057,238.58841437569487
2020-06-17,217,20.672975074587907,23.139548106808384,18.38123536511975,66.6984701899234,82.23283939021532,52.85451298769382,346.6309942635269,407.6765522339603,292.3400389783807
2020-06-18,238,18.435044234331343,20.666992206822457,16.397875303586382,79.27865031713324,98.69458839804292,61.893580861890136,425.7721135370889,505.78499655408325,354.9814236548794
2020-06-19,249,16.413277674560824,18.48388216497951,14.518698754411155,90.12634124336383,112.92817885233877,69.42351653441924,515.9771800479405,618.3138775444484,424.7900157318471
2020-06-20,262,14.934306368596268,16.95145909282468,13.098739509579662,101.45783749636198,128.0968425581244,77.57455447615608,617.4384771835523,746.0350100582073,502.94514535347025
2020-06-21,275,12.687621699887679,14.57298981203754,11.002735042248869,105.92452753395295,133.93050283646988,80.4083721329748,723.4994505495024,878.9904065163547,584.4458399475135
2020-06-22,282,10.24958352178703,11.955467328541786,8.730153522213598,108.46475073728465,137.8782007577092,81.59516949175051,831.7441093954678,1016.4726532678263,667.2078916161148
2020-06-23,285,8.71365508845541,10.272670403249439,7.33756832358419,118.64360918439064,153.13118744586245,88.13492226482693,950.3410314631653,1169.0591182146727,756.695257686225
2020-06-24,302,7.808546451063127,9.300061793152544,6.519554868042684,132.6162533123198,173.6421994648113,96.80202546944851,1082.839944586935,1343.176397922226,853.8527154117642
2020-06-25,305,6.851114778072585,8.266558958806652,5.642365015374498,140.97348620910367,185.0513524468481,102.62656107490494,1223.9380787091163,1527.2046147516826,958.4087682252821
2020-06-26,322,5.590242595594557,6.900165224957074,4.497268952837715,147.14724996803113,193.49143890399097,107.01478812683578,1371.1649775733551,1721.1184600006832,1066.1000467825702
2020-06-27,329,4.402472526201172,5.5715823694513045,3.445309901476398,156.14335205661914,206.8334613603574,113.11714327638573,1527.0729281588278,1926.6554684913085,1178.9220899823006
2020-06-28,329,3.419697743980337,4.44740339101058,2.59787973116092,157.73896456442142,210.6029871919838,113.70865217419501,1684.2341505078211,2135.6575744771826,1292.8122936100592
2020-06-29,331,2.7548003216160417,3.660445907549875,2.050342167440015,154.69638280123826,208.54356085401145,110.98830522484376,1839.0440303451462,2341.375247495547,1403.9031171225627
2020-06-30,331,2.2547305426262803,3.0748935137708253,1.641272560014219,157.28284092367988,213.6149232748667,112.32179406726094,1997.0772820042282,2551.65757039518,1514.5230014927124
2020-07-01,333,1.7395859971117869,2.485315877567639,1.2098845297735283,146.48174096951357,198.8966712562007,105.60833570784882,2142.432284141848,2747.7857505064126,1621.6262055432721
2020-07-02,334,1.3235126305968472,2.0055566701213334,0.8765964920816417,136.72427845036867,185.28969165169494,99.56206743874536,2280.548520866812,2927.0073451807325,1722.5537201629656
2020-07-03,334,1.0060703822664536,1.6204196965051028,0.632945896285663,129.13629416261819,176.20010199176073,93.82082959247076,2410.8433927250126,3100.6078879913,1821.8635924382443
2020-07-04,335,0.7314291735536299,1.2461086116331086,0.4362788276849058,124.19179888500517,169.91043958557955,90.27566153255034,2535.8339528222537,3264.7335109988817,1917.9716116304005
2020-07-05,335,0.5234176991419763,0.945667582590916,0.2977976958533218,114.63298036482314,157.40487645906362,82.77526438825285,2651.190312710298,3417.0510126181225,2005.7947769255336
