Date,reported_I,incidence_conbined_intervention_I,incidence_conbined_intervention_I_up,incidence_conbined_intervention_I_down,incidence_simulation_I,incidence_simulation_I_up,incidence_simulation_I_down,simulation_I,simulation_I_up,simulation_I_down
2020-06-04,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2020-06-05,3,1.5,1.5,1.5,1.5,1.5,1.5,3.5,3.5,3.5
2020-06-06,5,10.758841670363136,14.09241727703036,8.681335994490727,10.758841670363136,14.09241727703036,8.681335994490727,14.258841670363136,17.592417277030357,12.181335994490729
2020-06-07,15,10.607953204615821,11.508567803009345,9.399506799484909,10.607953204615821,11.508567803009345,9.399506799484909,24.8663403831015,29.121681397164128,21.59005024488388
2020-06-08,25,8.885943727414013,9.713215690064542,8.462802002991925,8.885943727414013,9.713215690064542,8.462802002991925,33.791687430917605,38.607816745409245,30.06098749547307
2020-06-09,40,10.285772467694962,11.842621974426285,9.332506507098389,10.638903936221919,12.294044383721783,9.584122614804276,44.43772771683503,50.87365436223395,39.656768010399006
2020-06-10,55,13.932527642114781,16.235662684020454,12.082331764834128,15.198131459588017,17.879010486732458,13.060767489957888,59.6793348009451,68.34688301811207,52.77926252803231
2020-06-11,67,18.076880571194067,20.92344065123893,15.558395635879766,21.00409024450169,24.55789193064559,17.880406966120034,80.72753450309517,92.526742631023,70.8124068469348
2020-06-12,98,21.809312216270428,25.00248465429516,18.849986183404237,26.875711307924604,31.187572571099157,22.905657941146032,107.65200552419999,123.24575080491432,93.97150117337907
2020-06-13,134,25.546472513968514,29.25808274594345,22.104382619513228,33.98565618981098,39.7459725557218,28.789996488494523,141.62271342551176,162.6507820014511,122.97692380692666
2020-06-14,165,25.94030070019783,29.311752385097993,22.67200330876267,37.752089410946056,44.10675129638908,31.83452487158282,179.44367240144663,206.20996591718628,155.31615539352697
2020-06-15,180,23.716331302591872,26.433627335653327,21.04124047333894,38.87702571109979,45.55789025332878,32.52190108464588,218.3657981240067,251.12886905940093,188.38532216209245
2020-06-16,201,22.313287427290724,24.919229356055013,19.846861394341207,44.72824025754949,53.69075783225345,36.47564023254263,263.10194597453903,304.02718163604084,225.565055013165
2020-06-17,217,20.672975074587907,23.139548106808384,18.38123536511975,51.736910623676444,63.34336401678756,40.935637247186584,314.7086275236407,366.75509020204373,267.49267203979343
2020-06-18,238,18.435044234331343,20.666992206822457,16.397875303586382,55.61940533539547,68.4255018382036,43.045114060902804,370.2885651071687,434.52266191837214,311.4103244792926
2020-06-19,249,16.413277674560824,18.48388216497951,14.518698754411155,58.13043018655782,71.86461037452635,44.173434774042086,428.4566563405293,506.0606323263501,356.0596619763405
2020-06-20,262,14.934306368596268,16.95145909282468,13.098739509579662,59.77010254739126,74.42596518191249,44.65516744309945,488.21257898674247,579.6237530266055,402.28884754641865
2020-06-21,275,12.687621699887679,14.57298981203754,11.002735042248869,55.80262431378874,69.77455368010172,40.7240683058775,544.0127124032081,648.6389860884574,444.554217345113
2020-06-22,282,10.24958352178703,11.955467328541786,8.730153522213598,50.94567653343306,64.26900333463291,36.25056085941021,594.5291318839342,712.3249493295139,482.6154346159088
2020-06-23,285,8.71365508845541,10.272670403249439,7.33756832358419,52.101224425122936,66.82363549393563,36.5053404994396,646.503557363453,778.4710298114885,520.2144389646895
2020-06-24,302,7.808546451063127,9.300061793152544,6.519554868042684,55.11735461991809,71.90945249445201,37.58684846236775,701.44388648843,849.3186461540058,558.737157706779
2020-06-25,305,6.851114778072585,8.266558958806652,5.642365015374498,55.82069589760517,73.50070523819609,37.478115815695794,757.0032873117714,921.9553880561948,597.166635076075
2020-06-26,322,5.590242595594557,6.900165224957074,4.497268952837715,51.65595278574984,68.44674828528927,33.968670769711146,808.618870693803,988.902884039815,631.9335860906835
2020-06-27,329,4.402472526201172,5.5715823694513045,3.445309901476398,46.35219534800173,62.08697662809982,29.95831016712062,855.0390715658806,1048.8289072382179,663.3481091623448
2020-06-28,329,3.419697743980337,4.44740339101058,2.59787973116092,41.70582940027538,56.486571486935226,26.341039330347016,896.813938755721,1102.2765840332538,691.4530296235542
2020-06-29,331,2.7548003216160417,3.660445907549875,2.050342167440015,40.043313404524795,54.92274087569491,25.077233845868694,937.0701462757456,1156.078600867834,718.300113680139
2020-06-30,331,2.2547305426262803,3.0748935137708253,1.641272560014219,38.9882540332727,54.18353843345174,24.063436128403282,975.973289182165,1209.010100283517,743.4017963351018
2020-07-01,333,1.7395859971117869,2.485315877567639,1.2098845297735283,34.1862098979311,47.74566475121938,21.13101941287156,1010.3008254565325,1256.0614007251374,765.319775337327
2020-07-02,334,1.3235126305968472,2.0055566701213334,0.8765964920816417,29.73253487970029,41.83748497612544,18.77945563965424,1039.740194566425,1296.1566446841418,785.7855217965127
2020-07-03,334,1.0060703822664536,1.6204196965051028,0.632945896285663,26.234070193692414,37.16105004398251,16.700852010748317,1066.8694631450735,1331.3449867813313,802.8993103352094
2020-07-04,335,0.7314291735536299,1.2461086116331086,0.4362788276849058,21.66570405262126,31.222553604983126,13.563476855413564,1088.6758077393793,1361.7004586043465,817.2530314142275
2020-07-05,335,0.5234176991419763,0.945667582590916,0.2977976958533218,17.592644480256872,25.857636878989855,10.850388326052213,1106.5616371522235,1386.776285222509,828.4786745562704
