Date,reported_I,incidence_conbined_intervention_I,incidence_conbined_intervention_I_up,incidence_conbined_intervention_I_down,incidence_simulation_I,incidence_simulation_I_up,incidence_simulation_I_down,simulation_I,simulation_I_up,simulation_I_down
2020-06-04,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2020-06-05,3,1.5,1.5,1.5,1.5,1.5,1.5,3.5,3.5,3.5
2020-06-06,5,10.758841670363136,14.09241727703036,8.681335994490727,10.758841670363136,14.09241727703036,8.681335994490727,14.258841670363136,17.59241727703036,12.181335994490727
2020-06-07,15,10.607953204615821,11.508567803009345,9.399506799484909,10.607953204615821,11.508567803009345,9.399506799484909,24.866130624245397,29.122204920560524,21.590560405065442
2020-06-08,25,8.885943727414013,9.713215690064542,8.462802002991925,8.885943727414013,9.713215690064542,8.462802002991925,33.78929119331619,38.6283123852939,30.06107272111899
2020-06-09,40,10.285772467694962,11.842621974426285,9.332506507098389,10.285772467694962,11.842621974426285,9.332506507098389,44.07160280131784,50.4218400383725,39.398816551955214
2020-06-10,55,13.932527642114781,16.235662684020454,12.082331764834128,13.932527642114781,16.235662684020454,12.082331764834128,58.043750035795,66.37828175234503,51.53964201291071
2020-06-11,67,18.076880571194067,20.92344065123893,15.558395635879766,18.076880571194067,20.92344065123893,15.558395635879766,76.15815887046702,87.04963705414335,67.16184020301709
2020-06-12,98,21.809312216270428,25.00248465429516,18.849986183404237,21.809312216270428,25.00248465429516,18.849986183404237,98.00962690360942,111.69986735217965,86.16969336871344
2020-06-13,134,25.546472513968514,29.25808274594345,22.104382619513228,25.546472513968514,29.25808274594345,22.104382619513228,123.60288586065457,140.66673553472333,108.39628942244715
2020-06-14,165,25.94030070019783,29.311752385097993,22.67200330876267,27.00073766001764,30.67169343590357,23.495852147212307,150.62654361131814,170.96185595130237,132.1042685556277
2020-06-15,180,23.716331302591872,26.433627335653327,21.04124047333894,26.454656438493803,29.791729031497443,23.26117156362721,177.11870054531227,200.45097355202546,155.60595967355943
2020-06-16,201,22.313287427290724,24.919229356055013,19.846861394341207,26.269703319780366,29.654240121116928,23.126339105580648,203.4108106982592,229.68313497765126,178.97271045627377
2020-06-17,217,20.672975074587907,23.139548106808384,18.38123536511975,25.759242915217605,29.155324783867442,22.604943791202775,229.17589326693746,258.4083628122868,201.98111786450858
2020-06-18,238,18.435044234331343,20.666992206822457,16.397875303586382,24.9784184684975,28.46058235735453,21.77106905457781,254.13514911031197,286.49965551350317,223.91547302122365
2020-06-19,249,16.413277674560824,18.48388216497951,14.518698754411155,24.07951652643216,27.705647454275145,20.855890430112044,278.2995219851534,313.9377911987074,245.2984700432642
2020-06-20,262,14.934306368596268,16.95145909282468,13.098739509579662,23.979242528536616,28.053765218863138,20.544818882744316,302.31383049755215,341.4756285184706,266.2861894399037
2020-06-21,275,12.687621699887679,14.57298981203754,11.002735042248869,22.626710767721903,26.65239502607016,19.301052428424867,324.9386398262864,367.6645220563895,285.8287876111398
2020-06-22,282,10.24958352178703,11.955467328541786,8.730153522213598,20.076248170163908,24.009805101149347,16.992510774696072,345.0252718116567,390.780032437434,303.3510537085996
2020-06-23,285,8.71365508845541,10.272670403249439,7.33756832358419,18.1161822919146,22.362839729765955,15.089389847764643,363.1409868339256,412.09252871192376,319.00962363839216
2020-06-24,302,7.808546451063127,9.300061793152544,6.519554868042684,17.17802754856588,21.759957546632066,14.087748078550456,380.39952043363536,432.5676115609792,333.9303064782472
2020-06-25,305,6.851114778072585,8.266558958806652,5.642365015374498,15.76018213154034,20.521518526609498,12.718960250139077,396.30478208181137,452.1013804800316,347.0493583050133
2020-06-26,322,5.590242595594557,6.900165224957074,4.497268952837715,14.064233171381396,19.085359526213924,11.132067564596873,410.53446139560964,469.97456074002275,358.92379758674934
2020-06-27,329,4.402472526201172,5.5715823694513045,3.445309901476398,12.552257801229175,17.932457988747352,9.693799294654632,423.2577188631995,486.51371751674264,369.5945766088999
2020-06-28,329,3.419697743980337,4.44740339101058,2.59787973116092,10.7901220745494,16.100891100750708,8.129470259551477,434.10802649182205,500.1883018478747,379.0418183781974
2020-06-29,331,2.7548003216160417,3.660445907549875,2.050342167440015,9.050830476424345,14.097352463171307,6.648658500914733,443.29258300123746,512.8658185206207,386.568419243176
2020-06-30,331,2.2547305426262803,3.0748935137708253,1.641272560014219,7.712999710261914,12.74454525797888,5.506351574473275,451.22887216295294,523.8373710247213,392.97689889994984
2020-07-01,333,1.7395859971117869,2.485315877567639,1.2098845297735283,6.209206301795353,11.200356323980564,4.237176065000199,457.52456859791107,533.7055018725979,398.3473059287717
2020-07-02,334,1.3235126305968472,2.0055566701213334,0.8765964920816417,4.964122193536096,9.932576939784653,3.2037814415345145,462.50557550263824,542.7158561629121,402.3133933776528
2020-07-03,334,1.0060703822664536,1.6204196965051028,0.632945896285663,3.970321266428747,8.787220923886117,2.4346076591545684,466.59190540571456,550.5674113565668,405.50255721203064
2020-07-04,335,0.7314291735536299,1.2461086116331086,0.4362788276849058,3.215869495784311,7.921901767746087,1.866305599130373,469.9021941933614,557.7690361973945,407.9103905251473
2020-07-05,335,0.5234176991419763,0.945667582590916,0.2977976958533218,2.5488506878079855,6.8095278255631895,1.402576187607185,472.49625325832307,563.5572473765086,409.7679245401976
