Date,reported_I,incidence_conbined_intervention_I,incidence_conbined_intervention_I_up,incidence_conbined_intervention_I_down,incidence_simulation_I,incidence_simulation_I_up,incidence_simulation_I_down,simulation_I,simulation_I_up,simulation_I_down
2020-06-04,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2020-06-05,3,1.5,1.5,1.5,1.5,1.5,1.5,3.5,3.5,3.5
2020-06-06,5,10.745649714789455,14.115289321230714,8.607841331361787,10.745649714789455,14.115289321230714,8.607841331361787,14.245649714789453,17.615289321230712,12.107841331361787
2020-06-07,15,10.600325140265733,11.510810583585203,9.361160256080053,10.600325140265733,11.510810583585203,9.361160256080053,24.84565500154129,29.142050539663316,21.465547702548033
2020-06-08,25,8.883336860495426,9.738628565159136,8.458631730928328,8.883336860495426,9.738628565159136,8.458631730928328,33.781499055063556,38.67424069625832,29.95611623891925
2020-06-09,40,10.278390714231145,11.913184656933264,9.308303603383997,10.278390714231145,11.913184656933264,9.308303603383997,44.05600518688339,50.52157193605152,39.30211621640881
2020-06-10,55,13.923169095619187,16.258960714536695,12.064059035591432,14.054300223581768,16.426676698465567,12.167323310166749,58.13504232139768,66.73023548986247,51.51515442766343
2020-06-11,67,18.07567900159841,20.956528681100686,15.494231451647167,18.494387480301462,21.456513393556406,15.835615287088991,76.65924748374104,87.79675356455448,67.4426919702925
2020-06-12,98,21.812330025461254,25.08286305483364,18.7920079554263,22.618353035898064,26.05108952680873,19.447332338067593,99.3161599016828,113.55148302186537,87.02298061191775
2020-06-13,134,25.555900059149003,29.415998020000526,22.02927035421442,27.018434466773677,31.194042843677792,23.192493475833412,126.3581045462596,144.34276105125437,110.37089367421832
2020-06-14,165,25.924724211358928,29.3995392663185,22.631028457158934,29.27120117077495,33.65149161832444,25.238709976219962,155.6704887117248,177.60501820564127,135.85146388773384
2020-06-15,180,23.690744275411575,26.518456253929134,20.977511381711018,29.753407995261927,34.05086578843815,25.750548680139424,185.47353739593,211.1131711916409,162.04083627722792
2020-06-16,201,22.30995392368258,25.011611575330633,19.789671162747325,31.23272575369048,36.02390263088337,26.906786916561565,216.76387215233254,246.7108767887632,189.27481390868186
2020-06-17,217,20.681961341298685,23.21720435583731,18.349667510982826,32.23387633168679,37.272097329182664,27.679219995133415,249.11213189484567,283.5702250221121,217.27721602853728
2020-06-18,238,18.434736186998947,20.6909553712074,16.34922720592781,32.9813499490796,38.23486761114136,28.233246714036145,282.0842484824399,321.5572583894663,245.83557932572916
2020-06-19,249,16.41948760689605,18.522660262971467,14.514458135616575,33.72667421551697,39.352441964857896,28.74594293517377,315.8093419934646,360.8577529302437,274.878687276489
2020-06-20,262,14.941754697500604,16.99367112476042,13.074003124026358,37.04689741431504,43.88115721321622,31.115486632195097,352.79762784944177,404.7383497710377,306.4529997010855
2020-06-21,275,12.706345912516788,14.592233152581764,10.966149114390667,39.99388434030523,47.86547322740731,33.216649162595566,392.8258986102165,452.2224379436085,339.91302353530574
2020-06-22,282,10.270946336253846,11.962880869832926,8.68365234113912,43.387616477557756,52.495083715656044,35.606977624223056,436.1734783193337,504.1970889354169,375.8570797424832
2020-06-23,285,8.734235880242698,10.283668236839278,7.330231684849375,52.83071917255309,65.32817769499623,42.27699661171503,488.96237141683395,568.9180335469332,418.5452233515417
2020-06-24,302,7.823285140530093,9.299998930471778,6.505960621862247,65.09466720359575,81.88631368908648,50.86893010868586,554.0634769545094,650.1627228182449,469.84970682178573
2020-06-25,305,6.867602226598406,8.281089460265164,5.642673838960373,77.05113555478451,97.90544590985742,59.13142582608222,631.1481272966035,746.9545169907104,529.3416972885051
2020-06-26,322,5.608252010615642,6.907785318260118,4.492641504290795,90.39480796690503,116.4677328921933,68.04094737166099,721.4542634939619,862.9684016108966,598.1312702039133
2020-06-27,329,4.413033329928378,5.580701650170034,3.4397554186084296,108.83948882762527,142.644077657534,80.2743716356477,829.869444684703,1005.0707744245495,680.2370693950504
2020-06-28,329,3.4259162394523646,4.459834235223281,2.5957666054496653,123.10793237782332,163.40430003565584,88.45040868712381,952.6835566398363,1167.7489226244059,770.7285387336369
2020-06-29,331,2.7599859389510035,3.669065592834328,2.049328876587125,135.03710946303914,181.47414681494405,94.94650648409606,1087.7938883782151,1346.7078736911876,867.2948652653672
2020-06-30,331,2.260457640169409,3.0805369874243875,1.640294334988947,155.60812391235794,212.5636874199084,107.35114685429032,1243.0528860128518,1557.785148573631,976.9371653283762
2020-07-01,333,1.745544084795142,2.489133363695876,1.2094158741713652,161.9826698149035,222.9955383828991,110.64828343466348,1405.0828210294162,1780.253339742726,1089.6276812139486
2020-07-02,334,1.3285299414156784,2.019401787959556,0.8738855247766855,170.07944680007117,236.4596559349659,115.83043571597528,1575.1413793233667,2015.3015161180883,1209.103052483494
2020-07-03,334,1.0092336179545554,1.6413133486743636,0.6303213666640257,182.20980968839618,256.96658383365536,122.44005743829216,1757.7340010337657,2271.9908415696755,1331.6871382594354
2020-07-04,335,0.7351643418501463,1.2637169923765523,0.4360960204083064,198.40301860106962,283.31837118101606,131.67249149298877,1956.2131459712807,2553.3006037904333,1462.490883091931
2020-07-05,335,0.5275247417528296,0.9608212950558731,0.2964625318672768,204.26335122687627,295.1608044533686,133.86223452934465,2160.3476259757595,2846.9592561520208,1596.3699930488765
