Date,reported_I,incidence_conbined_intervention_I,incidence_conbined_intervention_I_up,incidence_conbined_intervention_I_down,incidence_simulation_I,incidence_simulation_I_up,incidence_simulation_I_down,simulation_I,simulation_I_up,simulation_I_down
2020-06-04,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2020-06-05,3,1.5,1.5,1.5,1.5,1.5,1.5,3.5,3.5,3.5
2020-06-06,5,11.152926928856091,14.43130466076839,9.053930321667227,11.152926928856091,14.43130466076839,9.053930321667227,14.652926928856091,17.93130466076839,12.553930321667227
2020-06-07,15,11.491214431852738,12.83905106853683,10.090713354033094,11.491214431852738,12.83905106853683,10.090713354033094,26.148607396274134,30.77026767059772,22.64947158324813
2020-06-08,25,9.827233654040022,10.754053350993273,9.228715090032702,9.827233654040022,10.754053350993273,9.228715090032702,36.010057240317224,41.37270468779208,31.88885256131846
2020-06-09,40,10.754807846354222,12.266782209567344,9.803282699334854,10.754807846354222,12.266782209567344,9.803282699334854,46.76501079132443,53.603183820773666,41.73160390293112
2020-06-10,55,13.98398248403488,16.173467741581803,12.210641839858562,13.98398248403488,16.173467741581803,12.210641839858562,60.77598680488313,69.56238063948712,53.97400972981431
2020-06-11,67,17.951667119723798,20.822906805266687,15.443304963418834,17.951667119723798,20.822906805266687,15.443304963418834,78.76292265280225,90.02990292709376,69.49684806581047
2020-06-12,98,21.62639117363492,24.966458351153328,18.607386925976222,21.62639117363492,24.966458351153328,18.607386925976222,100.42165481413622,114.69627755550064,88.19192782050516
2020-06-13,134,25.21292970928892,29.07258591505566,21.68550598177729,25.21292970928892,29.07258591505566,21.68550598177729,125.66025519275391,143.44076187581086,109.97132393229722
2020-06-14,165,25.737863815314665,29.226779622024356,22.379639597986653,25.737863815314665,29.226779622024356,22.379639597986653,151.42494040056457,172.20683004286445,132.57834590566452
2020-06-15,180,23.733818796551923,26.52851954987405,20.919693911010707,23.733818796551923,26.52851954987405,20.919693911010707,175.22747106763384,198.06254891129475,153.86972179966804
2020-06-16,201,22.257844673279486,24.88246621289732,19.705800786495125,22.257844673279486,24.88246621289732,19.705800786495125,197.5284502403086,222.5471536106416,173.92829299581695
2020-06-17,217,20.554178689341434,23.03095338111168,18.227585270310488,20.554178689341434,23.03095338111168,18.227585270310488,218.0808961888681,245.08654850171996,192.35362636146505
2020-06-18,238,18.33895399917745,20.580299971510083,16.265498710382087,18.33895399917745,20.580299971510083,16.265498710382087,236.46116772629694,265.26802954177316,208.9226178056118
2020-06-19,249,16.316737698730208,18.382291732421585,14.405906662732294,16.316737698730208,18.382291732421585,14.405906662732294,252.8350391878345,283.33433490631194,223.5628129879117
2020-06-20,262,14.780405841071556,16.795125851602695,12.950745067579692,14.780405841071556,16.795125851602695,12.950745067579692,267.6565573761016,299.62389648834994,236.97843104025043
2020-06-21,275,12.63656728548276,14.519394690662113,10.943130967612843,12.63656728548276,14.519394690662113,10.943130967612843,280.37123906412296,313.44381664277813,248.32002426521413
2020-06-22,282,10.31193612228947,12.038642599712658,8.743872056324205,10.79637394162441,12.602548754451645,9.177689683077594,291.14461394634134,325.06177960241337,258.17177964099307
2020-06-23,285,8.740687106698601,10.323533187099835,7.34261561959021,10.657564188402752,12.563312864849443,8.956277405724896,301.75342067899095,336.92254912827923,268.0043803579624
2020-06-24,302,7.765456345602836,9.259744440915208,6.451625791096974,11.18135114724307,13.37781129523579,9.224896714094939,312.9615724315783,349.4546763048176,277.8624881879474
2020-06-25,305,6.804234221275864,8.216866362223257,5.565725383160085,11.358776521121031,13.79224441471944,9.17321576119326,324.35545767606743,362.48884533887485,287.80207333183927
2020-06-26,322,5.606648471032687,6.916374254769642,4.480890874032191,10.586097300277501,13.044271447243526,8.354961869607827,334.9061412630939,374.6068755550831,297.2066567520314
2020-06-27,329,4.4547958847715865,5.636607722443343,3.473300471141714,9.542196434799603,11.949040487502502,7.352499486786442,344.54966072693384,385.26970900017136,305.66833945886424
2020-06-28,329,3.4867116363307358,4.532371399552411,2.645146438448241,8.556855777415755,10.889302896386845,6.459505320235999,352.99479232956213,394.6080133917758,313.9450048746037
2020-06-29,331,2.8100360741065686,3.739919098926972,2.0845371364434153,8.126412033047682,10.468180309799935,6.051669340692051,361.09960432473315,404.30965524299137,320.9586858031904
2020-06-30,331,2.295870889171072,3.130785712456061,1.6634314553727845,7.8504577153407755,10.240198364561905,5.758973676669423,368.90296513276695,413.8816249711699,327.3812535081318
2020-07-01,333,1.7877463011776102,2.548418990630562,1.2411807047925685,6.930614945296328,9.215757772534936,4.994857739986579,375.75853718325106,422.0265659566847,333.2740851915999
2020-07-02,334,1.3748959942453167,2.069646903872613,0.9070974910034733,6.050440597854862,8.174628789489564,4.319301968346049,381.80775970615355,429.386349200667,338.44201370790626
2020-07-03,334,1.0539974238449186,1.681455963429932,0.6584530796739125,5.326523925891456,7.320519843734512,3.773473798715141,387.21768761799035,436.09691454744797,342.8347962947869
2020-07-04,335,0.7785224561334257,1.3112054902815398,0.462437074518083,4.436066960356625,6.256351882357152,3.0638787209426277,391.64953677523135,441.40245180158763,346.57253704484384
2020-07-05,335,0.5663163831257034,1.0058426713355557,0.31862138873537355,3.628793790805866,5.260455595997146,2.4420725133466528,395.192221129749,445.9430724480466,349.74356099395766
