Date,reported_I,incidence_conbined_intervention_I,incidence_conbined_intervention_I_up,incidence_conbined_intervention_I_down,incidence_simulation_I,incidence_simulation_I_up,incidence_simulation_I_down,simulation_I,simulation_I_up,simulation_I_down
2020-06-04,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2020-06-05,3,4.333333333333333,4.333333333333333,4.333333333333333,4.333333333333333,4.333333333333333,4.333333333333333,6.333333333333333,6.333333333333333,6.333333333333334
2020-06-06,5,5.972222222222222,5.972222222222222,5.972222222222222,5.972222222222222,5.972222222222222,5.972222222222222,12.305555555555555,12.305555555555555,12.305555555555555
2020-06-07,15,6.527530028770692,6.549744897575385,6.507410358161926,6.527530028770692,6.549744897575385,6.507410358161926,18.83308558432625,18.85530045313094,18.81296591371748
2020-06-08,25,6.864089303285498,6.941719658381587,6.787629341638708,6.864089303285498,6.941719658381587,6.787629341638708,25.697231783004135,25.79509060054145,25.60091996124492
2020-06-09,40,7.651856993591968,7.8530969373170105,7.4552606282296425,7.724290997910431,7.932167726870758,7.521332586014011,33.42144100512252,33.724918053976424,33.12501303066378
2020-06-10,55,9.035055697837347,9.42831883018207,8.656146929324805,9.344910808503782,9.767317226158806,8.936938832059816,42.76517955447781,43.48652472765787,42.06553634411105
2020-06-11,67,10.872216583216897,11.50282491219227,10.259293898343035,11.73729833506425,12.450692994691867,11.035790450418718,54.50157578126098,55.939137009367215,53.10773656986592
2020-06-12,98,12.900830747048417,13.796170971016968,12.026603907701212,14.61715730755747,15.688662146663464,13.565284128368226,69.12038610225272,71.62700927390914,66.67481322425962
2020-06-13,134,15.011348330741388,16.200715091164295,13.855886844882315,17.98383845301869,19.502426199230896,16.5051668333509,87.10485423022007,91.1338130902399,83.18420751245517
2020-06-14,165,16.30627041368585,17.721559248760624,14.944793600828685,21.078540306598377,23.07165263951737,19.155889002862022,108.1851287868395,114.20385870039793,102.34422448246949
2020-06-15,180,16.612370138635807,18.15706756338013,15.145446885227882,23.813483460428927,26.304371475454445,21.433118023807083,132.00159283334426,140.50907846432347,123.7659731324676
2020-06-16,201,16.53575557887887,18.173930010656903,14.99344031492995,27.260198940694252,30.441508854261002,24.255704796247393,159.26622962993812,170.95054914974298,148.01899965241435
2020-06-17,217,16.104481609616883,17.794889557050027,14.524509729887289,31.51890019870219,35.61809911418121,27.69507640027409,190.79183535306294,206.5662963773627,175.72034399822115
2020-06-18,238,15.350400754614036,17.055796855755045,13.76434956164256,36.252457562681954,41.44372607160514,31.472465552140815,227.046135807246,248.01140832627914,207.19727221577935
2020-06-19,249,14.486488315783555,16.200560322481643,12.907585863304785,40.85123661617919,47.20636631951486,35.059481972947985,267.90164508841025,295.2158436769082,242.25945945728628
2020-06-20,262,13.685795457710675,15.411668682551218,12.095397530866672,45.31447619612388,52.919618984645965,38.465334226429874,313.2209457491784,348.133065768502,280.7279401972036
2020-06-21,275,12.694947030691928,14.392270066026018,11.142624634109087,48.472171275177175,57.1310595763416,40.76305560082724,361.694635106643,405.26545906649557,321.51362434923385
2020-06-22,282,11.534381658083909,13.153272588926637,10.06355284569595,50.73031055900805,60.32270015297094,42.31528729278638,412.4194210418551,465.59651490617273,363.78176172921553
2020-06-23,285,10.475193935365947,12.018151118430737,9.08408821869798,53.64527227277476,64.46308150965594,44.306951516421655,466.06663459164946,530.0352790839605,408.08268177364596
2020-06-24,302,9.619033934405415,11.113955529846978,8.278645200889523,57.48461571817871,69.81736008923188,46.94272294856109,523.5324772344597,599.8901762146153,454.9738083036839
2020-06-25,305,8.821086369961733,10.26210282002643,7.539449824510182,60.9608185095036,74.82544309095253,49.29326954415839,584.5213107827869,674.6602200303075,504.28685334245847
2020-06-26,322,7.9559987412823645,9.30690432349117,6.7597358789727275,64.02359824825926,79.35660772762985,51.280765069150675,648.5703992861481,754.076024804469,555.4839165171763
2020-06-27,329,7.072024596977215,8.318674471306318,5.974567232885721,67.2102534702089,84.11451773652861,53.29205733408675,715.8296862662105,838.1569519307118,608.9474044731772
2020-06-28,329,6.217735712555825,7.355834003584508,5.218014651000216,69.27496863118134,87.46384202735315,54.44458365657928,785.0752133245957,925.6488277175104,663.397162362598
2020-06-29,331,5.4650786672589575,6.506419277769812,4.55656281616555,70.23526010667656,89.43952205297202,54.73391700171646,855.2422890082805,1015.1345135096929,718.3489487862203
2020-06-30,331,4.809264337382674,5.765136203258729,3.9836732605480574,71.31289313106393,91.69147941901711,55.02749186379842,926.5506834651079,1106.8435991282652,773.2715868325504
2020-07-01,333,4.179594622807941,5.037189425794327,3.4388663440613287,70.2199345190493,90.91261591579058,53.73156531046877,996.6694861837368,1197.8801507629546,827.0169708820011
2020-07-02,334,3.6053804415273314,4.379016988254786,2.947540031116062,68.36162507919494,89.30719190869023,51.8607244355508,1065.1316987933956,1287.3865015868396,879.0835210655924
2020-07-03,334,3.0949776745457287,3.792895417582813,2.5138196537778885,66.28618397738512,87.31552935054941,49.869141416319316,1131.4909150360481,1374.8139968167798,929.2113083396409
2020-07-04,335,2.627556971776358,3.2407788196490817,2.1230538293862926,64.53038483083628,85.76852004416779,48.04380853816329,1196.0397321361231,1460.6734464282076,977.3022439251869
2020-07-05,335,2.2130078943912093,2.7481408000061016,1.776526276589191,62.218006957771145,83.38170312063329,45.89320271067633,1258.2775803021036,1543.4849600037933,1023.5110823892901
