Date,reported_I,incidence_conbined_intervention_I,incidence_conbined_intervention_I_up,incidence_conbined_intervention_I_down,incidence_simulation_I,incidence_simulation_I_up,incidence_simulation_I_down,simulation_I,simulation_I_up,simulation_I_down
2020-06-04,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2020-06-05,3,1.5,1.5,1.5,1.5,1.5,1.5,3.5,3.5,3.5
2020-06-06,5,10.749950199468397,14.244037398909999,8.67996887993028,10.749950199468397,14.244037398909999,8.67996887993028,14.2499501994684,17.74403739891,12.17996887993028
2020-06-07,15,10.602358417867642,11.517492566280255,9.403085196719479,10.602358417867642,11.517492566280255,9.403085196719479,24.854654508448768,29.28070409777342,21.587309771168375
2020-06-08,25,8.886907125365752,9.770562491781035,8.47152148965267,8.886907125365752,9.770562491781035,8.47152148965267,33.778151510620695,38.86570280287706,30.070354039325583
2020-06-09,40,10.277402900727637,11.93939695279141,9.330680787500482,10.277402900727637,11.93939695279141,9.330680787500482,44.06242262293853,50.74442744060094,39.42028127612809
2020-06-10,55,13.933106429573892,16.313491131457916,12.09841225398278,13.933106429573892,16.313491131457916,12.09841225398278,58.02267607643262,66.76608458759367,51.5397604317353
2020-06-11,67,18.083517039067605,21.04982199420338,15.551915234116242,18.083517039067605,21.04982199420338,15.551915234116242,76.15356578543327,87.46430428886374,67.18252655444391
2020-06-12,98,21.826932957572723,25.06866542021403,18.823224513188606,21.826932957572723,25.06866542021403,18.823224513188606,98.00802926436336,112.24447701466427,86.15032204755029
2020-06-13,134,25.57374372979482,29.395371585525385,22.075486335546685,25.57374372979482,29.395371585525385,22.075486335546685,123.59391716596318,141.29696725398207,108.2969957400444
2020-06-14,165,25.96319369062502,29.404185349072147,22.705784232239285,25.96319369062502,29.404185349072147,22.705784232239285,149.62031716882882,170.14730508783907,131.34019776230144
2020-06-15,180,23.717025922903353,26.503483238773992,21.045279690990508,23.717025922903353,26.503483238773992,21.045279690990508,173.33825547796425,196.12500871772156,152.71447975581225
2020-06-16,201,22.344367811119042,25.002754250046614,19.880937282057385,22.344367811119042,25.002754250046614,19.880937282057385,195.71418022427244,220.9414526708212,172.92361711406397
2020-06-17,217,20.701914932016358,23.234850886046694,18.43672896763478,20.701914932016358,23.234850886046694,18.43672896763478,216.4272427038447,243.64041704152385,191.69783038566513
2020-06-18,238,18.454099584849104,20.68900860977683,16.408596680361786,18.454099584849104,20.68900860977683,16.408596680361786,234.88234733181457,263.76935582812933,208.37060880297653
2020-06-19,249,16.43045832686908,18.50605125210384,14.528501984106542,16.43045832686908,18.50605125210384,14.528501984106542,251.3989809732542,281.8109459775734,223.21468052939943
2020-06-20,262,14.95600497936171,17.006798498563185,13.102498032594477,14.95600497936171,17.006798498563185,13.102498032594477,266.3375518189446,298.2874945098394,236.751512363869
2020-06-21,275,12.718961970477778,14.604802324579769,11.006397936197258,12.718961970477778,14.604802324579769,11.006397936197258,279.06996419698777,312.2803320400956,248.46670507949057
2020-06-22,282,10.267362881106127,11.983615304435977,8.726673030983973,10.833997752286757,12.62082501973172,9.220090232644385,289.858453171584,324.1124250180867,258.6266248992649
2020-06-23,285,8.731792816029943,10.288229545924779,7.355904004441052,10.9117369228637,12.859843154656927,9.184226706322207,300.76958926162894,336.07532884401303,268.5333270578118
2020-06-24,302,7.821636316624902,9.316311409449877,6.528940095969346,11.641360382656556,13.937196951533425,9.590724835126732,312.4692816742662,349.2154849275617,278.82197599186765
2020-06-25,305,6.865309232864162,8.283790422955342,5.657125251681799,11.86412411669701,14.394456779578967,9.554733306021177,324.33428070057164,363.00683664771896,289.2034362038296
2020-06-26,322,5.602296756274942,6.89750181751664,4.503707338923631,10.989381285523645,13.56263356954802,8.616346269491016,335.31927600743694,375.71862175816506,298.65069046566043
2020-06-27,329,4.4110340280427565,5.586766200449292,3.44177876658955,9.85826601274088,12.368005185246478,7.5526077614022995,345.30362278531123,387.0764295330832,307.1478511293933
2020-06-28,329,3.4257303511526955,4.446274507977017,2.5974530466116654,8.858725110480119,11.290562343260579,6.633230985091748,354.1548056265211,396.8675825903597,315.6835059672007
2020-06-29,331,2.759543934223628,3.6604469850464594,2.0496186960157416,8.505486615455965,10.951998444775626,6.295196097209026,362.65689362927003,407.0363261384882,323.1870467576817
2020-06-30,331,2.2590960028226794,3.0739283586367594,1.6368160879032696,8.28566353274342,10.810678821605155,6.032565700237182,370.8292040636,416.97515085774836,330.1038556284833
2020-07-01,333,1.7451436672886629,2.487906937169592,1.2023370600269636,7.274319138962645,9.67935032553442,5.227591301164564,378.1639441652532,425.7454410039684,336.11982571572514
2020-07-02,334,1.3305953952794796,2.019026693506617,0.869720670452254,6.340667169928617,8.569941902549226,4.53373507491572,384.4915310568777,433.4679077792522,341.24848492051575
2020-07-03,334,1.0106186793755532,1.6448751954897536,0.6279865866405725,5.605144745595236,7.689124685954852,3.9732912289922324,390.0953603421723,440.1041193932638,345.7729102132245
2020-07-04,335,0.735583746765472,1.2723744852836074,0.43358808247053493,4.63384181967802,6.522994794744981,3.1834599368579037,394.72557335475216,445.7916191106199,349.616262664025
2020-07-05,335,0.5272120895710456,0.970499051039074,0.2948336930678613,3.764838352558026,5.440211838979976,2.5221802518953336,398.4735339009418,450.23105441431954,352.7821762013733
